SalePrice,id
135643.1214872021,2735
135719.5164172432,2736
120932.10922420354,2737
140199.28035830858,2738
159237.92786406004,2739
135647.28778653275,2740
145389.02265157827,2741
153245.5591513494,2742
160432.65984625623,2743
161531.93867869693,2744
137748.0363933724,2745
139190.16168294856,2746
142936.5850303004,2747
122176.45373119767,2748
125885.87006722661,2749
127443.4151789337,2750
134838.265285039,2751
197915.40993497072,2752
140540.99824469164,2753
219852.734370354,2754
137089.01845804034,2755
94762.1028606822,2756
71273.39625759533,2757
89494.48869567618,2758
162824.04655348204,2759
121581.552734461,2760
141369.21636627323,2761
143911.34907639035,2762
190293.57305587226,2763
150078.51707521445,2764
296941.63040298293,2765
133053.80335770236,2766
85859.65085433914,2767
130393.48487764885,2768
130625.54594752741,2769
137441.04344933268,2770
102811.37978461287,2771
110726.15044320498,2772
160842.92084085516,2773
150878.80230074457,2774
113820.50499278426,2775
145153.4670533481,2776
145156.51893849246,2777
106804.74951979044,2778
122209.00367446276,2779
99784.71277253711,2780
96822.95515008621,2781
96233.6287996644,2782
98287.30616891391,2783
119267.58342579861,2784
136954.4127851827,2785
67419.73447127022,2786
126506.40177277797,2787
73440.4386638548,2788
168130.41189110978,2789
92769.36366068039,2790
109155.52430797956,2791
54832.49869124925,2792
163930.1984211048,2793
99119.43007274385,2794
121691.3216611686,2795
98775.68722635308,2796
216934.12393469363,2797
105589.43174481059,2798
115210.56068810071,2799
69817.64419485166,2800
110814.72091206377,2801
130906.01661474477,2802
178029.1301288032,2803
127169.71561436693,2804
100760.52315109897,2805
81940.01649862867,2806
160946.43994043613,2807
143858.87159896086,2808
130714.29035989587,2809
122472.01798567343,2810
159145.0560742486,2811
169715.5239182284,2812
159053.02501130506,2813
162567.18186834911,2814
96059.88468412889,2815
235747.04085654972,2816
150235.24560211206,2817
131537.78718841056,2818
160891.99533898715,2819
136713.24913317146,2820
105026.15261554859,2821
191601.46558183266,2822
332691.80100838584,2823
178899.4837150188,2824
145661.54303300218,2825
131648.759187774,2826
139770.94412154873,2827
221724.86632939157,2828
212443.9549100908,2829
235394.88091742044,2830
170785.90730967457,2831
252161.31750991588,2832
313652.7133589853,2833
227672.5746838273,2834
228436.36534025625,2835
190230.11499021054,2836
156768.42303524693,2837
151532.47501852678,2838
171659.15538942927,2839
205342.15470463433,2840
205884.61465902915,2841
234060.56225484892,2842
152112.04182534353,2843
178430.68760052658,2844
127179.93318233224,2845
209380.3714943637,2846
210537.91026807038,2847
222013.96813089054,2848
198274.9255779918,2849
277607.4779661171,2850
218042.89017781717,2851
242427.4814022449,2852
234706.42254814753,2853
134959.1352438267,2854
201462.56587019592,2855
202199.58434287543,2856
189676.41584933555,2857
210365.1616283965,2858
109083.07410617625,2859
123670.11775001333,2860
126582.03131007226,2861
187341.72720031827,2862
129851.33338951509,2863
246967.20142643823,2864
143420.39730140893,2865
146852.2216173886,2866
98271.24738293463,2867
96137.01943465018,2868
95742.44582189237,2869
117349.57419565585,2870
83384.19854750672,2871
51772.1027595976,2872
96401.74106975133,2873
140589.87929438445,2874
116942.3179210054,2875
163430.15314175794,2876
148171.87526173092,2877
161781.1878679045,2878
138758.00779334304,2879
103086.42691373742,2880
144469.62161033612,2881
178105.2138875205,2882
198127.89205146665,2883
201690.7257117617,2884
186779.3728529955,2885
235977.85884636824,2886
99450.26025088875,2887
143964.6431496293,2888
59405.694151031894,2889
80107.27068210942,2890
139295.69445859487,2891
45520.341190376865,2892
69438.0977204992,2893
55910.21266827308,2894
352104.2497661416,2895
286029.18305028544,2896
215649.2557540242,2897
151487.7181055118,2898
208471.40159928004,2899
160404.65946132262,2900
221446.80427515865,2901
187232.38688873718,2902
334213.8709015557,2903
354778.1962313004,2904
85997.90641431323,2905
192035.3295171956,2906
114470.43250542328,2907
126958.06034988338,2908
156301.87845449752,2909
77069.8401791129,2910
83587.81029608569,2911
144619.35355069477,2912
83717.65860756888,2913
82144.60043553155,2914
90191.27559933419,2915
85607.70434516456,2916
171676.12792385422,2917
118363.28141842167,2918
225066.89937998567,2919
